employee_id,home_area,home_lat,home_lon,nearest_station,station_line,distance_to_station_km,walking_time_min,waiting_time_min,transit_time_min,transfer_time_min,n_transfers,door_to_door_time_min,commute_group,connectivity_score,adoption_potential_score,adoption_potential_group,current_transport_mode,car_access,driving_license
EMP0235,Henstedt-Ulzburg,53.747986251882196,9.970159055759954,Quickborn,AKN-A1,4.547047375846565,60.62729834462087,6.0,10.681615630400294,5.0,1,94.30891397502117,>60 min,0.0,21.0,Low potential,public_transport,True,True
EMP0236,Hamburg-Innenstadt,53.59245643783176,10.026378390676479,Alsterdorf,U1,2.101309021860439,28.01745362480585,6.0,28.141251870560225,0.0,0,74.15870549536608,>60 min,32.08185195647828,50.4,Medium potential,mixed,False,True
EMP0237,Fuhlsbüttel,53.65943935537492,10.03151414413918,Ochsenzoll,U1,1.6363474126060429,21.817965501413905,6.0,11.136774177638225,0.0,0,50.95473967905213,46-60 min,48.680248820799456,63.7,Medium potential,bike,False,True
EMP0238,Kaltenkirchen,53.819522688713285,9.976437040841084,Kaltenkirchen,AKN-A1,2.109314714175483,28.12419618900644,6.0,24.160098309888383,5.0,1,75.28429449889482,>60 min,11.796061354471718,20.7,Low potential,car,True,True
EMP0239,Norderstedt,53.67676551086446,9.940220409593762,Friedrichsgabe,AKN-A1,3.02671864153941,40.3562485538588,6.0,7.234603282080981,5.0,1,70.59085183593979,>60 min,0.0,31.7,Low potential,public_transport,True,True
EMP0240,Norderstedt,53.714751636503,10.004535770832979,Norderstedt Mitte,U1,2.885538012903256,38.47384017204342,6.0,5.608586629838622,0.0,0,62.082426801882036,>60 min,4.086112594881087,25.6,Low potential,car,True,True
EMP0241,Hamburg-Innenstadt,53.5465292355028,9.97930609758982,Hamburg Hauptbahnhof,U1,1.951763085671813,26.023507808957504,6.0,40.24841096338227,0.0,0,84.27191877233977,>60 min,37.420406256231566,46.4,Medium potential,mixed,False,True
EMP0242,Kaltenkirchen,53.806612422696595,9.938401116994092,Henstedt-Ulzburg,AKN-A1,2.727966031675963,36.37288042234617,6.0,22.54321794448429,5.0,1,81.91609836683045,>60 min,0.0,25.5,Low potential,public_transport,True,True
EMP0243,Langenhorn (Hamburg),53.649657911974565,9.930170758407753,Garstedt,U1,4.969286195938417,66.25714927917889,6.0,16.137530781779105,0.0,0,100.394680060958,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0244,Ohlsdorf,53.6382671867664,10.024481195422297,Kiwittsmoor,U1,1.0047304768864946,13.396406358486596,6.0,15.969222158107744,0.0,0,47.36562851659434,46-60 min,71.22797826046477,79.9,High potential,public_transport,False,True
EMP0245,Alsterdorf,53.60549562809398,9.976135159771925,Alsterdorf,U1,1.5444895528334743,20.593194037779657,6.0,24.385377126807818,0.0,0,62.97857116458748,>60 min,51.95942968490827,65.5,Medium potential,public_transport,False,True
EMP0246,Hamburg-Innenstadt,53.55956946778429,10.007990076896977,Hamburg Hauptbahnhof,U1,0.7561674741321506,10.082232988428673,6.0,36.67702871941428,0.0,0,64.75926170784295,>60 min,80.10128582691081,47.0,Medium potential,car,True,True
EMP0247,Alsterdorf,53.586030552747125,10.052879272454021,Alsterdorf,U1,3.9823679402176864,53.098239202902484,6.0,30.843782687987684,0.0,0,101.94202189089017,>60 min,0.0,9.0,Low potential,car,True,True
EMP0248,Fuhlsbüttel,53.621685147787396,10.028691285000486,Ohlsdorf,U1,0.5753163305312254,7.6708844070830065,6.0,20.478669105474854,0.0,0,46.14955351255786,46-60 min,86.55738670730003,77.7,High potential,bike,False,False
EMP0249,Langenhorn (Hamburg),53.642659803966545,9.939853074959718,Fuhlsbüttel Nord,U1,4.386143412972254,58.48191217296339,6.0,16.731558619858454,0.0,0,93.21347079282185,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0250,Fuhlsbüttel,53.575055408915325,10.00383737655322,Hamburg Hauptbahnhof,U1,2.482943760456184,33.10591680608245,6.0,32.453309896922796,0.0,0,83.55922670300524,>60 min,18.458093086188786,41.1,Low potential,mixed,False,False
EMP0251,Quickborn,53.72710684436537,9.875633178930553,Quickborn,AKN-A1,2.0951880037955655,27.93584005060754,6.0,15.07422960547548,5.0,1,66.01006965608302,>60 min,12.300362657216276,51.9,Medium potential,public_transport,False,True
EMP0252,Hamburg-Innenstadt,53.517652804524154,9.950975929160789,Hamburg Hauptbahnhof,U1,5.378947437828525,71.719299171047,6.0,48.52730158245614,0.0,0,138.24660075350315,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0253,Fuhlsbüttel,53.59302178237364,10.029467081062137,Alsterdorf,U1,2.252747600416588,30.036634672221176,6.0,28.0814416114905,0.0,0,76.11807628371167,>60 min,26.675733306221396,24.7,Low potential,car,True,True
EMP0254,Langenhorn (Hamburg),53.62653811023133,10.011706128082027,Fuhlsbüttel Nord,U1,0.699404273780716,9.325390317076213,6.0,18.648062312473243,0.0,0,45.973452629549456,46-60 min,82.12764264426815,62.5,Medium potential,bike,True,True
EMP0255,Langenhorn (Hamburg),53.69554314528971,10.011774803579996,Norderstedt Mitte,U1,1.6280029586456255,21.706706115275004,6.0,2.5577648773091766,0.0,0,42.26447099258418,31-45 min,48.978132679798414,50.1,Medium potential,car,True,True
EMP0256,Kaltenkirchen,53.80523044297526,9.963091324280667,Henstedt-Ulzburg,AKN-A1,1.289805563488194,17.197407513175918,6.0,21.629085670561842,5.0,1,61.82649318373776,>60 min,41.051246828522366,62.9,Medium potential,public_transport,False,True
EMP0257,Hamburg-Innenstadt,53.577911116290394,10.044068355601201,Hamburg Hauptbahnhof,U1,3.7177276260477163,49.569701680636214,6.0,32.586933698638276,0.0,0,100.15663537927449,>60 min,0.0,9.0,Low potential,car,True,True
EMP0258,Norderstedt,53.63497521835809,9.994348045529666,Fuhlsbüttel Nord,U1,0.9558413714092788,12.744551618790384,6.0,16.189604365083472,0.0,0,46.93415598387385,46-60 min,72.9732422971102,66.7,Medium potential,public_transport,True,True
EMP0259,Norderstedt,53.67118455461477,9.949146722556897,Garstedt,U1,2.921169779016878,38.94893038689171,6.0,9.84617928452321,0.0,0,66.79510967141492,>60 min,2.814114685464486,48.7,Medium potential,public_transport,False,True
EMP0260,Alsterdorf,53.58384851309515,10.007652042319972,Alsterdorf,U1,2.0817136136418988,27.756181515225318,6.0,30.1042547454134,0.0,0,75.86043626063872,>60 min,32.78137715566898,26.6,Low potential,car,True,True
EMP0261,Norderstedt,53.65091648308031,9.988947070437,Ochsenzoll,U1,1.4158298216500158,18.877730955333544,6.0,11.91939235481715,0.0,0,48.797123310150695,46-60 min,56.552379373947005,60.7,Medium potential,public_transport,True,True
EMP0262,Hamburg-Innenstadt,53.533971422340734,10.040921976204427,Hamburg Hauptbahnhof,U1,3.071914526490174,40.95886035320232,6.0,44.16088433516707,0.0,0,103.1197446883694,>60 min,0.0,21.0,Low potential,public_transport,True,True
EMP0263,Langenhorn (Hamburg),53.689606495542165,10.006130989052343,Norderstedt Mitte,U1,1.166146956816358,15.548626090884772,6.0,2.1451980613594768,0.0,0,35.69382415224425,31-45 min,65.4656642521878,84.6,High potential,public_transport,False,True
EMP0264,Norderstedt,53.670291228235044,10.028316849937967,Ochsenzoll,U1,1.9691704922509103,26.25560656334547,6.0,8.417014223937983,0.0,0,52.67262078728345,46-60 min,36.798989268188656,40.7,Low potential,car,True,True
EMP0265,Henstedt-Ulzburg,53.81169948926944,10.034755338305867,Henstedt-Ulzburg,AKN-A1,4.179193425266739,55.72257900355652,6.0,22.98088057846444,5.0,1,101.70345958202095,>60 min,0.0,9.0,Low potential,car,True,True
EMP0266,Norderstedt,53.694478060835785,9.969884930753931,Friedrichsgabe,AKN-A1,0.3361101522670059,4.481468696893413,6.0,2.9691006875235333,5.0,1,30.450569384416944,31-45 min,75.09667038191137,64.4,Medium potential,car,True,True
EMP0267,Langenhorn (Hamburg),53.67498668206206,10.056737132651595,Ochsenzoll,U1,3.793587918698654,50.58117224931539,6.0,11.131478637049943,0.0,0,79.71265088636532,>60 min,0.0,26.7,Low potential,public_transport,True,True
EMP0268,Norderstedt,53.68486336429167,9.917848020284534,Hasloh,AKN-A1,3.1861368088622966,42.481824118163956,6.0,9.107681272510941,5.0,1,74.5895053906749,>60 min,0.0,43.5,Low potential,public_transport,False,True
EMP0269,Norderstedt,53.68319329799667,9.981532016783127,Norderstedt Mitte,U1,0.9427781849126542,12.57037579883539,6.0,3.878731299284687,0.0,0,34.44910709812008,31-45 min,73.4395774728924,61.7,Medium potential,car,True,True
EMP0270,Norderstedt,53.68531475514909,9.947877308113538,Friedrichsgabe,AKN-A1,1.9893656843932461,26.52487579190995,6.0,5.771647381753793,5.0,1,55.29652317366374,46-60 min,16.07805272792838,33.0,Low potential,car,True,True
EMP0271,Norderstedt,53.69348081623018,9.969179430573435,Friedrichsgabe,AKN-A1,0.4501667783263774,6.002223711018365,6.0,3.0583795954381765,5.0,1,32.06060330645654,31-45 min,71.02502853738412,62.3,Medium potential,car,True,True
EMP0272,Norderstedt,53.66618522428056,9.979096896924775,Garstedt,U1,1.2873917768819167,17.16522369175889,6.0,8.185797937283297,0.0,0,43.35102162904219,31-45 min,61.13741520724296,53.1,Medium potential,car,True,True
EMP0273,Norderstedt,53.70482003695718,9.9173273523322,Hasloh,AKN-A1,1.1102193883063582,14.80292517741811,6.0,9.175189368032974,5.0,1,46.978114545451085,46-60 min,47.46219032941406,59.0,Medium potential,public_transport,True,True
EMP0274,Alsterdorf,53.59109048250219,9.99265913686627,Alsterdorf,U1,1.2557979135442427,16.743972180589903,6.0,28.086944757020497,0.0,0,62.8309169376104,>60 min,62.26526634961312,68.7,Medium potential,public_transport,False,True
EMP0275,Quickborn,53.685360113567334,9.930195084998887,Tanneneck,AKN-A1,2.726930839129741,36.35907785506321,6.0,7.711978475052476,5.0,1,67.07105633011568,>60 min,0.0,44.7,Low potential,mixed,False,False
EMP0276,Fuhlsbüttel,53.61263791164874,10.014440337511264,Ohlsdorf,U1,0.9532036280845637,12.709381707794183,6.0,22.440452412934647,0.0,0,53.149834120728826,46-60 min,73.06740557781642,63.3,Medium potential,public_transport,True,True
EMP0277,Langenhorn (Hamburg),53.62866012617547,9.90903687217785,Fuhlsbüttel Nord,U1,6.078986585322841,81.05315447097122,6.0,22.693698301531278,0.0,0,121.7468527725025,>60 min,0.0,9.0,Low potential,car,True,True
EMP0278,Ohlsdorf,53.63013212729068,10.012100980310587,Fuhlsbüttel Nord,U1,0.7803765864897928,10.405021153197238,6.0,17.6927114786169,0.0,0,46.09773263181414,46-60 min,79.23705865923247,57.0,Medium potential,car,True,True
EMP0279,Hamburg-Innenstadt,53.53847040170973,10.03007804206034,Hamburg Hauptbahnhof,U1,2.2099722214095707,29.466296285460945,6.0,42.69921288126822,0.0,0,90.16550916672915,>60 min,28.2027469405702,17.5,Low potential,car,True,True
EMP0280,Hamburg-Innenstadt,53.55059892353943,9.936275701336937,Hamburg Hauptbahnhof,U1,4.6719047242605285,62.29206299014039,6.0,40.21575027412653,0.0,0,120.5078132642669,>60 min,0.0,35.0,Low potential,public_transport,False,False
EMP0281,Norderstedt,53.70382490924291,9.92075017264707,Hasloh,AKN-A1,1.1000260767167183,14.66701435622291,6.0,8.753506568455395,5.0,1,46.42052092467831,46-60 min,47.8260754927458,73.4,High potential,public_transport,False,True
EMP0282,Norderstedt,53.69757202562288,10.000534893643463,Norderstedt Mitte,U1,1.1085341163062168,14.780454884082891,6.0,1.076638582164073,0.0,0,33.857093466246965,31-45 min,67.52235188453155,64.8,Medium potential,bike,True,True
EMP0283,Langenhorn (Hamburg),53.66865719198868,10.025644808686954,Ochsenzoll,U1,1.716361457251272,22.884819430016957,6.0,8.52191907695212,0.0,0,49.40673850696908,46-60 min,45.82387349581134,63.7,Medium potential,bike,False,False
EMP0284,Langenhorn (Hamburg),53.66380600021392,10.069931975715406,Kiwittsmoor,U1,3.914713562914835,52.19618083886447,6.0,14.538398961563038,0.0,0,84.73457980042751,>60 min,0.0,37.9,Low potential,public_transport,False,True
EMP0285,Alsterdorf,53.61542059602009,10.014819862346263,Ohlsdorf,U1,0.667030113952247,8.893734852696626,6.0,21.70158161666428,0.0,0,48.59531646936091,46-60 min,83.28334914193705,56.9,Medium potential,car,True,True
EMP0286,Fuhlsbüttel,53.618838538569925,10.041390121254778,Ohlsdorf,U1,1.409742427407022,18.796565698760293,6.0,21.82102788174757,0.0,0,58.61759358050786,46-60 min,56.76968975722105,43.4,Low potential,car,True,True
EMP0287,Norderstedt,53.701434536998896,9.96231895655657,Tanneneck,AKN-A1,0.6239207469534912,8.318943292713216,6.0,4.045763095863306,5.0,1,35.36470638857652,31-45 min,64.8222856213648,67.6,Medium potential,mixed,True,True
EMP0288,Langenhorn (Hamburg),53.65936724378838,9.967746263696144,Garstedt,U1,2.352090856795419,31.36121142393892,6.0,10.589606106031997,0.0,0,59.95081752997092,46-60 min,23.12933557713994,32.5,Low potential,car,True,True
EMP0289,Ohlsdorf,53.63593381720183,10.00970936353018,Langenhorn Nord,U1,0.3992900921119395,5.3238678948258595,6.0,16.081510535212846,0.0,0,39.40537843003871,31-45 min,92.84124607474803,83.3,High potential,bike,False,True
EMP0290,Norderstedt,53.69557608109929,9.884652707250257,Hasloh,AKN-A1,3.3945975395758996,45.261300527678664,6.0,12.69629542485562,5.0,1,80.95759595253429,>60 min,0.0,32.5,Low potential,bike,False,False
EMP0291,Hamburg-Innenstadt,53.515899902131984,10.02513194976084,Hamburg Hauptbahnhof,U1,4.276366600802233,57.018221344029776,6.0,48.68910139254148,0.0,0,123.70732273657126,>60 min,0.0,35.0,Low potential,public_transport,False,False
EMP0292,Norderstedt,53.73473498429574,10.012050698860518,Friedrichsgabe,AKN-A1,4.979887268339472,66.39849691119296,6.0,7.933128235642504,5.0,1,97.33162514683546,>60 min,0.0,9.0,Low potential,car,True,True
EMP0293,Henstedt-Ulzburg,53.814108726367586,9.980320816474245,Henstedt-Ulzburg,AKN-A1,1.9528105065802377,26.037473421069837,6.0,23.082988637124704,5.0,1,72.12046205819453,>60 min,17.383014980100405,24.1,Low potential,car,True,True
EMP0294,Norderstedt,53.686938419570886,9.992559290717864,Norderstedt Mitte,U1,0.487047154146138,6.49396205528184,6.0,2.1709333731238907,0.0,0,26.664895428405732,<=30 min,89.70845722874782,75.4,High potential,bike,True,True
EMP0295,Hamburg-Innenstadt,53.556252478129025,10.00904804170231,Hamburg Hauptbahnhof,U1,0.4092815122069082,5.457086829425443,6.0,37.584009520291936,0.0,0,61.04109634971738,>60 min,92.48456811967904,78.7,High potential,public_transport,False,True
EMP0296,Henstedt-Ulzburg,53.76410723409987,10.003407518277804,Henstedt-Ulzburg,AKN-A1,4.035253942463343,53.803385899511234,6.0,13.404782459990031,5.0,1,90.20816835950126,>60 min,0.0,27.5,Low potential,bike,False,True
EMP0297,Henstedt-Ulzburg,53.83350886510261,9.939078232134541,Kaltenkirchen,AKN-A1,1.5964948363648603,21.28659781819814,6.0,27.52584698763002,5.0,1,71.81244480582816,>60 min,30.102923001529163,46.6,Medium potential,bike,False,True
EMP0298,Hamburg-Innenstadt,53.572889780921734,9.932844225188346,Hamburg Hauptbahnhof,U1,5.376895973952131,71.69194631936173,6.0,34.53542141093793,0.0,0,124.22736773029966,>60 min,0.0,21.0,Low potential,public_transport,True,True
EMP0299,Kaltenkirchen,53.83384832301625,9.939311367549294,Kaltenkirchen,AKN-A1,1.5735386836498069,20.980515781997426,6.0,27.58321621482012,5.0,1,71.56373199681755,>60 min,30.922421484110217,54.5,Medium potential,public_transport,False,True
EMP0300,Quickborn,53.71246019477523,9.90569494886376,Hasloh,AKN-A1,1.4033492116184092,18.71132282157879,6.0,10.84616522335822,5.0,1,52.55748804493701,46-60 min,36.997917487826186,66.8,Medium potential,public_transport,False,True
EMP0301,Kaltenkirchen,53.83926508713489,10.024027808103188,Kaltenkirchen,AKN-A1,4.027449313725973,53.699324183012976,6.0,28.046857293309106,5.0,1,104.74618147632208,>60 min,0.0,21.0,Low potential,public_transport,True,True
EMP0302,Norderstedt,53.68198371129877,9.95504853881478,Friedrichsgabe,AKN-A1,1.9864489490695099,26.485985987593466,6.0,5.267512728549653,5.0,1,54.75349871614312,46-60 min,16.182175583424325,33.3,Low potential,car,True,True
EMP0303,Ohlsdorf,53.59007231761056,10.046032156450714,Alsterdorf,U1,3.384816498950978,45.130886652679706,6.0,29.479915315619042,0.0,0,92.61080196829874,>60 min,0.0,13.5,Low potential,bike,True,True
EMP0304,Ohlsdorf,53.62915585934676,10.035406204302745,Ohlsdorf,U1,1.389958222687127,18.532776302495026,6.0,18.863994966508365,0.0,0,55.396771269003395,46-60 min,57.475954694045384,59.4,Medium potential,car,False,True
EMP0305,Hamburg-Innenstadt,53.557697608637326,9.992778887061666,Hamburg Hauptbahnhof,U1,1.0801121051585154,14.401494735446873,6.0,37.136244115597584,0.0,0,69.53773885104445,>60 min,68.53697290123917,66.9,Medium potential,public_transport,False,True
EMP0306,Fuhlsbüttel,53.62220205794471,10.00679046094368,Fuhlsbüttel Nord,U1,0.6855552068335785,9.14073609111438,6.0,19.727399125644883,0.0,0,46.86813521675926,46-60 min,82.622032513913,69.6,Medium potential,public_transport,True,True
EMP0307,Fuhlsbüttel,53.63226894421128,9.982289840217511,Fuhlsbüttel Nord,U1,1.3593756953242886,18.125009270990514,6.0,17.061774700838615,0.0,0,53.18678397182913,46-60 min,58.56770273555867,72.9,High potential,public_transport,False,True
EMP0308,Quickborn,53.726674922872604,9.853696177568127,Quickborn,AKN-A1,3.5096529842586497,46.79537312344866,6.0,17.3530335277218,5.0,1,87.14840665117046,>60 min,0.0,36.6,Low potential,public_transport,False,True
EMP0309,Langenhorn (Hamburg),53.67754561412261,9.996168003454738,Garstedt,U1,0.4202536301581361,5.603381735441815,6.0,4.649689574414909,0.0,0,28.253071309856722,<=30 min,92.09288079631342,70.7,High potential,car,True,True
EMP0310,Norderstedt,53.67192865810006,9.9321157791265,Friedrichsgabe,AKN-A1,3.7827124270955843,50.43616569460779,6.0,8.50140187219054,5.0,1,81.93756756679832,>60 min,0.0,39.5,Low potential,public_transport,False,False
EMP0311,Fuhlsbüttel,53.624378686242736,10.008555947509711,Fuhlsbüttel Nord,U1,0.5900634757507808,7.86751301001041,6.0,19.167834858150577,0.0,0,45.03534786816098,46-60 min,86.0309368583276,71.6,High potential,public_transport,True,True
EMP0312,Fuhlsbüttel,53.655033775012235,9.88448994723275,Hasloh,AKN-A1,7.027245135939227,93.69660181252303,6.0,14.840619577675346,5.0,1,131.53722139019837,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0313,Langenhorn (Hamburg),53.663710160875254,9.981991397432358,Garstedt,U1,1.3804922563701822,18.406563418269098,6.0,8.691141852193248,0.0,0,45.09770527046234,46-60 min,57.813874777135474,65.1,Medium potential,car,False,True
EMP0314,Langenhorn (Hamburg),53.66606698730415,9.976616382956593,Garstedt,U1,1.418207426812136,18.90943235749515,6.0,8.355269218728683,0.0,0,45.26470157622383,46-60 min,56.46750261577591,50.6,Medium potential,car,True,True
EMP0315,Langenhorn (Hamburg),53.66374473611199,9.998202602948663,Ochsenzoll,U1,0.8537867387343693,11.383823183124925,6.0,8.398192315814747,0.0,0,37.78201549893967,31-45 min,76.61643188796062,69.8,Medium potential,mixed,True,True
EMP0316,Langenhorn (Hamburg),53.65707548216221,10.06484199439199,Kiwittsmoor,U1,3.2911638051767764,43.88218406902369,6.0,15.050157177710679,0.0,0,76.93234124673437,>60 min,0.0,16.2,Low potential,car,True,True
EMP0317,Langenhorn (Hamburg),53.60922857815959,10.08041754480191,Ohlsdorf,U1,4.165114991457982,55.534866552773096,6.0,26.851411541157415,0.0,0,100.38627809393051,>60 min,0.0,32.0,Low potential,mixed,False,False
EMP0318,Quickborn,53.717152867653674,9.894061262089826,Quickborn,AKN-A1,1.891458355002865,25.21944473337153,6.0,12.39828546018796,5.0,1,60.617730193559495,>60 min,19.57319012594572,35.6,Low potential,bike,True,True
EMP0319,Langenhorn (Hamburg),53.65128335759934,9.997834885172585,Ochsenzoll,U1,0.9522819167973235,12.697092223964313,6.0,11.771660410892743,0.0,0,42.468752634857054,31-45 min,73.10030921853736,57.2,Medium potential,car,True,True
EMP0320,Henstedt-Ulzburg,53.80572095231859,9.934155176111501,Henstedt-Ulzburg,AKN-A1,2.9500156071659243,39.33354142887899,6.0,22.52534054371184,5.0,1,84.85888197259084,>60 min,0.0,23.8,Low potential,public_transport,True,True
EMP0321,Henstedt-Ulzburg,53.80517250015367,9.984223733800633,Henstedt-Ulzburg,AKN-A1,1.0730962285771266,14.307949714361689,6.0,21.333807145888137,5.0,1,58.64175686024983,46-60 min,48.787428641092035,53.0,Medium potential,public_transport,True,True
EMP0322,Ohlsdorf,53.614884239651566,10.034501394786808,Ohlsdorf,U1,1.1312470520466453,15.083294027288604,6.0,22.50417913674567,0.0,0,55.58747316403427,46-60 min,66.71153586473584,48.0,Medium potential,car,True,True
EMP0323,Langenhorn (Hamburg),53.63687315407997,10.082989023290644,Kiwittsmoor,U1,4.4030069492990265,58.706759323987015,6.0,21.0058420193223,0.0,0,97.71260134330932,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0324,Ohlsdorf,53.61082634777647,10.03806255734691,Ohlsdorf,U1,1.5953908800516734,21.27187840068898,6.0,23.720438620608043,0.0,0,62.992317021297026,>60 min,50.14233250253406,51.0,Medium potential,public_transport,True,True
EMP0325,Hamburg-Innenstadt,53.5153140188248,10.007519489270313,Hamburg Hauptbahnhof,U1,4.168457742114996,55.579436561533285,6.0,48.656314755866404,0.0,0,122.23575131739969,>60 min,0.0,27.5,Low potential,bike,False,True
EMP0326,Quickborn,53.76371954039139,9.920010658644445,Quickborn,AKN-A1,3.5791875335782164,47.72250044770955,6.0,15.869470439520233,5.0,1,86.59197088722978,>60 min,0.0,22.9,Low potential,public_transport,True,True
EMP0327,Hamburg-Innenstadt,53.54831150237996,10.0147807934812,Hamburg Hauptbahnhof,U1,0.72121407238921,9.616187631856132,6.0,39.792772185607895,0.0,0,67.40895981746402,>60 min,81.34906719711412,54.9,Medium potential,mixed,True,True
EMP0328,Ohlsdorf,53.64130710832026,10.04589669423325,Kiwittsmoor,U1,1.9148113517007932,25.53081802267724,6.0,16.549341654683882,0.0,0,60.080159677361124,>60 min,38.739524938437064,37.1,Low potential,car,True,True
EMP0329,Quickborn,53.72888518523882,9.929437707569123,Quickborn,AKN-A1,1.5897756786624673,21.197009048832896,6.0,10.04443160061356,5.0,1,54.24144064944646,46-60 min,30.342786344907395,49.9,Medium potential,public_transport,True,True
EMP0330,Langenhorn (Hamburg),53.620574753206306,10.011951845155354,Ohlsdorf,U1,0.5440555056709798,7.254073408946398,6.0,20.25551583216613,0.0,0,45.50958924111252,46-60 min,87.6733489007561,64.4,Medium potential,bike,True,True
EMP0331,Kaltenkirchen,53.81405031913383,9.97608005157559,Henstedt-Ulzburg,AKN-A1,1.9293845157868148,25.725126877157532,6.0,23.113973558937438,5.0,1,71.83910043609497,>60 min,18.219285941809886,24.5,Low potential,car,True,True
EMP0332,Norderstedt,53.66565084075275,10.013989054454624,Ochsenzoll,U1,0.9737152820276576,12.982870427035435,6.0,8.391870207133408,0.0,0,39.374740634168845,31-45 min,72.33517184988123,58.7,Medium potential,car,True,True
EMP0333,Quickborn,53.76161901462428,9.900732104151142,Quickborn,AKN-A1,3.2460192935263166,43.28025724701756,6.0,16.855689608346236,5.0,1,83.1359468553638,>60 min,0.0,12.8,Low potential,car,True,True
EMP0334,Hamburg-Innenstadt,53.56781236267972,10.000419971997951,Hamburg Hauptbahnhof,U1,1.723293111267586,22.977241483567813,6.0,34.3990440060801,0.0,0,75.37628548964791,>60 min,45.576424368831916,35.2,Low potential,bike,True,True
EMP0335,Norderstedt,53.66087135613511,9.995487175214906,Ochsenzoll,U1,0.8109281755709241,10.812375674278988,6.0,9.169087780191209,0.0,0,37.9814634544702,31-45 min,78.14641506563026,61.2,Medium potential,car,True,True
EMP0336,Alsterdorf,53.58167691064411,10.000750146043096,Alsterdorf,U1,2.2416757422189124,29.889009896252166,6.0,30.643466080446352,0.0,0,78.53247597669852,>60 min,27.070981199236055,42.0,Low potential,bike,False,True
EMP0337,Norderstedt,53.66888204249479,10.072819715417799,Kiwittsmoor,U1,4.375846141369999,58.34461521826666,6.0,14.192724953138063,0.0,0,90.53734017140472,>60 min,0.0,23.0,Low potential,car,False,True
EMP0338,Kaltenkirchen,53.83249876894878,9.953879211070452,Kaltenkirchen,AKN-A1,0.7489251717509056,9.98566895667874,6.0,26.987116378849457,5.0,1,59.9727853355282,46-60 min,60.359824611065676,43.7,Low potential,car,True,True
EMP0339,Norderstedt,53.687308099512336,9.998181421454596,Norderstedt Mitte,U1,0.7351019090529245,9.801358787372326,6.0,2.0366694489156743,0.0,0,29.838028236288,<=30 min,80.85329330967241,66.5,Medium potential,car,True,True
EMP0340,Henstedt-Ulzburg,53.783931130338416,10.004383096509267,Henstedt-Ulzburg,AKN-A1,2.322649650684837,30.96866200913116,6.0,17.22540874234397,5.0,1,71.19407075147514,>60 min,4.180340248195154,20.6,Low potential,car,True,True
EMP0341,Norderstedt,53.69642916956076,9.99694587201695,Norderstedt Mitte,U1,0.8540158457014042,11.38687794268539,6.0,0.4978164534752382,0.0,0,29.884694396160626,<=30 min,76.60825313021473,69.7,Medium potential,bike,True,True
EMP0342,Henstedt-Ulzburg,53.778407518959035,9.968234555332828,Henstedt-Ulzburg,AKN-A1,2.1035738585472625,28.047651447296836,6.0,16.43902842766602,5.0,1,67.48667987496286,>60 min,12.00100085519906,25.0,Low potential,car,True,True
EMP0343,Hamburg-Innenstadt,53.508802955721485,10.00474057245989,Hamburg Hauptbahnhof,U1,4.894336292960297,65.25781723947063,6.0,50.405222525260506,0.0,0,133.66303976473114,>60 min,0.0,13.5,Low potential,bike,True,True
EMP0344,Alsterdorf,53.61305387947342,10.002590258591933,Alsterdorf,U1,1.2774245768275774,17.032327691034364,6.0,22.15528189565842,0.0,0,57.18760958669279,46-60 min,61.49322854502219,45.6,Medium potential,car,True,True
EMP0345,Kaltenkirchen,53.84474993324636,10.007752850140493,Kaltenkirchen,AKN-A1,3.0821376417603594,41.09516855680479,6.0,28.95184640729291,5.0,1,93.0470149640977,>60 min,0.0,18.0,Low potential,mixed,True,True
EMP0346,Kaltenkirchen,53.84582321429426,9.879361377339094,Kaltenkirchen,AKN-A1,5.56742843944306,74.23237919257413,6.0,32.00977909439333,5.0,1,129.24215828696745,>60 min,0.0,27.5,Low potential,bike,False,True
EMP0347,Henstedt-Ulzburg,53.77858358497658,9.91766340580104,Henstedt-Ulzburg,AKN-A1,4.352717581903861,58.03623442538481,6.0,18.464667576035573,5.0,1,99.50090200142037,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0348,Langenhorn (Hamburg),53.68727875268696,10.077237253583503,Ochsenzoll,U1,5.66808998005807,75.57453306744094,6.0,13.208070437718284,0.0,0,106.78260350515922,>60 min,0.0,35.0,Low potential,public_transport,False,True
EMP0349,Alsterdorf,53.575232533133374,9.98290101637163,Hamburg Hauptbahnhof,U1,2.9553280947567813,39.40437459675708,6.0,32.447540573406336,0.0,0,89.85191517016341,>60 min,1.5947166328448503,9.6,Low potential,car,True,True
EMP0350,Norderstedt,53.69005184816559,9.975851075703378,Norderstedt Mitte,U1,0.835084189529394,11.13445586039192,6.0,3.455441386991596,0.0,0,32.58989724738352,31-45 min,77.2840834271414,89.9,High potential,public_transport,False,False
EMP0351,Alsterdorf,53.59860386071084,9.945332356466261,Alsterdorf,U1,3.5393492088832725,47.1913227851103,6.0,27.283372868702177,0.0,0,92.47469565381247,>60 min,0.0,21.0,Low potential,public_transport,True,True
